Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Psmb5	1814.16384826403	-0.0195365824161924	0.115599168124981	-0.169002794164317	0.865794443590058	0.927827674639838
4931414P19Rik	72.6247437340089	0.502139154836288	0.460467594083617	1.09049835707897	0.275493676629471	0.459704373838432
Rnu6-ps1	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Ajuba	380.621546060558	0.989179230998326	0.225362943440974	4.38927188247968	1.13730808603953e-05	0.000147191769568108
Haus4	4384.34120701299	0.289838304819437	0.100937986754452	2.87144923471197	0.00408594403974296	0.0198214655118906
n-TRacg6	1.51624722208198	-1.21417007193927	3.1500992391172	-0.385438673443042	0.699912434457913	NA
Prmt5	4269.8115749091	0.031629692706464	0.0977318301896163	0.323637576878455	0.746212435552423	0.854914988043427
Gm41153	0.437351925541089	2.06767722983759	4.89227575892597	0.422641186172939	0.672557072271063	NA
Rem2	8.52326083747534	0.987627032245342	1.29403167494201	0.763217045896192	0.445333964568877	NA
Lrp10	191.429001542043	0.74131050613794	0.289219117085743	2.56314490413912	0.0103728746633051	0.0413719430176937
Mmp14	63.3669815302398	0.0972071321238399	0.494741846670842	0.19648051358088	0.84423408331744	0.915678967681767
Mrpl52	789.250766036402	0.477467523655051	0.156364032448389	3.05356363723	0.00226140753120975	0.0124074356582116
Slc7a7	276.979595828627	0.068422362655775	0.24092754485002	0.283995599998202	0.776413752575835	0.874149622738956
Oxa1l	713.068923784388	-0.211344787479597	0.161114926063267	-1.31176417135061	0.189599717259879	0.356809826577119
Gm43305	2.00955111509444	-0.540648643245213	2.54190969583144	-0.212693882922686	0.831565738322851	NA
Abhd4	3297.24349830575	0.027566575221089	0.104638319658488	0.26344627198773	0.79220662989359	0.883506264050314
Dad1	3303.22355820607	0.0247278167896919	0.10174513819022	0.243036839199741	0.807976859290713	0.892973324289118
Gm30275	1.35371244191965	-2.5922735842647	3.32201406291911	-0.780331911655673	0.435195533922779	NA
Gm36448	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Tcra	259.071866347923	0.215683901799539	0.255798794395203	0.843177945030942	0.399128931238255	0.590666926648691
Olfr1513	0.29254341491509	-1.66660534846434	4.96798110852448	-0.335469340977291	0.737271068475111	NA
Gm26328	0.730021483880744	0.151097131237476	4.63354528952918	0.0326093998862865	0.973986073792995	NA
Sall2	15.1190224562034	0.259834101642574	0.974423994866212	0.266654046915428	0.789735538326366	NA
Mettl3	504.847025056784	0.0836796439946248	0.184268533660318	0.454117924164309	0.649743952979789	0.78964617548359
Tox4	7415.46686208625	-0.156414765536128	0.0857478041416608	-1.8241256100007	0.0681330846042788	0.172440304179487
Rab2b	1146.55239349639	-0.213682051607449	0.134899051694793	-1.58401448285123	0.113190423345209	0.249567194143013
Snord8	6.81207883324602	0.281980073034625	1.42639255222693	0.197687566858358	0.843289517952808	NA
Gm26590	44.2216935411644	0.071457986409749	0.575680958165938	0.124127757564549	0.901214120754286	NA
Chd8	4609.50193610172	-0.0828862885465233	0.0943828460705544	-0.878192298678544	0.379839370662113	0.571430018963167
Supt16	5630.73699044682	-0.198397952892142	0.0936038919382879	-2.11954811689822	0.0340441718559337	0.103112925142379
Gm18976	1.38598630048009	2.1170167474118	3.2737282884602	0.6466684345412	0.517846556526984	NA
Rpgrip1	9560.7711875085	-0.211461473569725	0.0840212460961546	-2.51676193099692	0.0118438827795061	0.0458962649014044
Hnrnpc	4617.87564396304	0.00352187355504163	0.0934989613359079	0.0376675152827508	0.969952776655661	0.98548015770104
Olfr221	1.66080344585885	0.921692796222552	2.78740018960853	0.33066396409767	0.740898324943373	NA
Tmem253	38.1749625874472	0.0295406555583639	0.61664492739469	0.0479054545752488	0.961791592261423	NA
Zfp219	343.113135619314	0.549987491806461	0.222639005604896	2.4703105833238	0.0134995789949345	0.0509882747173538
Arhgef40	71.9235702429682	0.415161670739494	0.453904793391479	0.91464482592813	0.360378118078767	0.551108540420539
Gm6047	2.26056400813771	2.98398037034143	2.73945891497545	1.08925903361036	0.276039672708237	NA
Gm18579	2.11855574775023	-0.7680421937047	2.99042649311063	-0.256833664186069	0.797307181270334	NA
AY358078	5.165976211212	0.573562408928904	1.71316543145234	0.33479686106126	0.737778328519073	NA
Ang4	2.3171466927319	1.44308556426553	2.46375236894304	0.585726707950209	0.558059183197473	NA
Ear-ps3	3.23618131592442	-1.9634971230203	2.11367269850627	-0.928950411484192	0.352914785803307	NA
Gm49261	0.437351925541089	2.06767722983759	4.89227575892597	0.422641186172939	0.672557072271063	NA
Gm5800	90.2516937710504	-0.806944495709368	0.40725740827641	-1.98141145946125	0.047545149694384	0.132445991482015
Gm17079	0.874703851082178	3.06765911605084	4.27732049749355	0.717191783465478	0.473255768433431	NA
Gm19158	0.712295214344411	0.871988587831172	4.32505917638155	0.201613099906924	0.840219203286152	NA
Gm17078	0.585086829830179	-2.2363560392966	4.93284174346931	-0.453360589209527	0.650289110403617	NA
Gm19157	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Gm19156	1.36826003094376	2.11610980617397	3.28592182708364	0.643992741620418	0.519580140752498	NA
Gm17175	8.95103495734655	-0.69878774474286	1.31176555488936	-0.532707801434684	0.594235864902485	NA
Gm5622	254.39205708627	-0.47051882694821	0.252869916897834	-1.86071491904002	0.0627844458822395	0.162339287751729
Vmn2r88	10.3581514033482	-0.489191934757625	1.17987996485785	-0.414611612475817	0.678426245859978	NA
Vmn2r-ps110	16.361434588927	0.561524678706387	0.952452517927925	0.589556611103294	0.555487948003419	NA
Gm7247	20.7033679908154	-0.533166023442086	0.835745183443503	-0.637952852142436	0.523504371727477	NA
Gm7107	7.02766627859279	0.634977789652156	1.42114284332173	0.446807857940573	0.655013797174592	NA
Gm36641	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
4930597G03Rik	7.60756123475864	-1.56876634953101	1.38108249825406	-1.13589619122262	0.25600001253382	NA
Rnase6	2.79322888990628	1.77956652886106	2.45334965434403	0.725361966122545	0.468229999752391	NA
Eddm3b	0.824829866409967	-2.5630039742087	4.86315142959834	-0.527025327364807	0.598176000369486	NA
Rnase4	11.2953595818601	1.19495809618685	1.13849314607211	1.0495962143554	0.293903798323695	NA
n-TPtgg5	0.729895340456178	0.879084945553838	4.28644236458207	0.205084979753262	0.83750573143834	NA
n-TYgta10	62.1107309522404	1.24600825318102	0.506627743870148	2.45941575102602	0.0139163356071142	0.0522988368419362
n-TTtgt1	11.8187979968563	0.0228246811954227	1.09289396534734	0.0208846255164092	0.983337691010951	NA
n-TLtag2	0.712295214344411	0.871988587831172	4.32505917638155	0.201613099906924	0.840219203286152	NA
Olfr750	27.1379553156752	-0.449756099681923	0.742077652091908	-0.606076868659318	0.544463710358607	NA
n-TTtgt3	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
n-TLaag8	1.31218192004783	3.58387284930318	3.6125662430897	0.9920573376775	0.321169556152977	NA
Gm52088	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Rnase12	0.824829866409967	-2.5630039742087	4.86315142959834	-0.527025327364807	0.598176000369486	NA
Rnase11	5.18927588984923	-1.04127425138323	1.67328578204665	-0.622293132802226	0.533749135894469	NA
Rnase10	316.031594092902	-0.363605215150309	0.225644840779081	-1.61140495787492	0.107091487332421	0.240306882335866
Gm8518	5.32508002401298	2.62812552925559	1.8871281429086	1.3926587545904	0.163723006663266	NA
Pnp2	30.2255458147147	-0.642042049466001	0.691064509758213	-0.929062396346523	0.352856750825035	NA
Pnp	111.960455410247	0.135865489106562	0.379262326189999	0.35823618568035	0.720166569498909	0.838981624754548
Gm52117	0.511282449397917	-0.377013806820734	4.88764904183	-0.0771360225732524	0.938515336486673	NA
Pip4p1	1097.13106396449	0.0510309412584282	0.136167637522424	0.374765562412173	0.707834827939706	0.829851689059909
Apex1	1156.97046886571	0.448078133864036	0.135199986886486	3.31418770210565	0.000919097861247019	0.00596705120086452
Osgep	1213.34418697449	0.131733188792566	0.13361404406221	0.985923221747793	0.324170790615027	0.513076857733215
Klhl33	1.88599889341453	-2.95948395250208	3.01080554367033	-0.982954199325112	0.325629980774644	NA
Gm26782	150.357979738257	-0.274736150107448	0.319421249258574	-0.860106053511323	0.389730584603833	0.581077586851878
Gm52116	1.29750818759916	-1.53612138881688	3.35632908897595	-0.457679014212983	0.647183067182706	NA
Tep1	2126.753974529	-0.305500138198517	0.110367999685581	-2.76801372742853	0.00563990800492866	0.0254645613369472
Parp2	548.056589634788	0.0415388296046199	0.178649536989486	0.232515741740011	0.816137462075064	0.897868584800468
Rpph1	159126.342322284	0.943148650702529	0.0746379612709227	12.6363131393563	1.33152504890372e-36	2.41904813259584e-33
Ccnb1ip1	274.371429864216	-0.0845893442442251	0.240713325315579	-0.351411140755616	0.725279925591718	0.842495623141776
Ttc5	804.049835486515	0.317634858639248	0.15519821491137	2.04663989737667	0.0406934544637234	0.117712130285278
Olfr748	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Gm18762	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Olfr743	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Olfr742	0.567486703718412	-2.81782014741556	4.89227144742054	-0.575973794115873	0.56463289482924	NA
4930413M19Rik	6.45476250573707	-1.99988585639241	1.51945964476316	-1.31618227788085	0.188112870456481	NA
Olfr736	0.729769197031613	0.180551740236589	4.69644180245533	0.0384443687010441	0.969333386002911	NA
Tlr11	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Olfr735	0.655838673174785	1.82343284074136	4.91968116665921	0.370640449852482	0.710905349934562	NA
Olfr734	2.68651993379075	0.62713404869232	2.49599791036296	0.251255838832463	0.801616315657292	NA
Olfr733	1.53079481110609	3.86208459856493	3.3899332891406	1.13928041325675	0.254586215145433	NA
Olfr732	1.07864300969176	-2.20223356570661	3.66414105761797	-0.601023140506021	0.547824573693601	NA
Olfr731	0.511156305973351	-0.374988706257334	4.99206118127428	-0.0751170093155016	0.940121614582505	NA
Olfr727	0.29254341491509	-1.66660534846434	4.96798110852448	-0.335469340977291	0.737271068475111	NA
Gm8417	5.15420178105026	-0.996402039853295	1.63500968430475	-0.609416598212377	0.542248338791446	NA
Gm36146	4.14936315179076	-1.17709886506152	1.82092216159064	-0.646430083553533	0.518000862890421	NA
Armh4	10.0144423729762	1.52999488732043	1.24771849442232	1.22623403769357	0.220110615827027	NA
Gm22116	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Slc35f4	0.29254341491509	-1.66660534846434	4.96798110852448	-0.335469340977291	0.737271068475111	NA
ccdc198	154.880925948751	-0.262603895330194	0.313209773005138	-0.838428165285527	0.401790276495307	0.592854810008405
Naa30	2446.05375843985	-0.0470743249837784	0.111228110526802	-0.423223272973204	0.672132368303922	0.80524467030974
Rpl19-ps3	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Ap5m1	439.004635627195	0.107163626701646	0.19554113031074	0.548036244504413	0.583667016110823	0.741198463272582
Exoc5	976.107014666223	-0.194322375510442	0.14331389986013	-1.355921342592	0.175124196065911	0.337790984156862
Gm23470	0.65596481659935	2.59333281383281	4.85461963961774	0.534198970537064	0.593203881309848	NA
Gm36024	0.493556179861584	-0.373130642048354	4.88764903395441	-0.0763415375073419	0.939147380093549	NA
4933429O19Rik	353.873512774041	-0.310064428209001	0.214922711099351	-1.44267875006318	0.149110988020533	0.302857472352887
Gm534	9.25595642817005	0.44718795867178	1.23710695852377	0.361478816031724	0.717741538292802	NA
Gm46454	0.274943288803322	-1.65924762621289	4.96621810499999	-0.334106877936424	0.738298910168873	NA
Gm48909	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Otx2os1	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Otx2	0.49368232328615	-0.375081520949348	4.99523324119995	-0.0750878893613478	0.940144783511354	NA
Gm35766	1.62865573072297	-2.90517970904386	3.10191204147572	-0.936577075751552	0.348976148525335	NA
4930572G02Rik	16.1072012512382	-1.5148981486592	0.956951819249021	-1.58304537196871	0.113411123325957	NA
Tmem260	375.270610685163	-0.253260121932383	0.212070687077205	-1.19422502667793	0.232389955868786	0.410794894015682
Gm3534	0.49368232328615	-0.375081520949348	4.99523324119995	-0.0750878893613478	0.940144783511354	NA
Gm6498	18.866332986725	0.0462216990027997	0.879035509912664	0.0525822887489403	0.95806472897687	NA
Peli2	6462.43136990735	-0.448223918752547	0.0907040053369632	-4.94161109079369	7.74796486995521e-07	1.44586291984034e-05
Gm6055	7.44398711066075	1.45093875478286	1.40298129520562	1.03418253667467	0.301050836536538	NA
4930447J18Rik	4.96481021146479	0.993379076333913	1.68158402794579	0.590740075919618	0.554694591426931	NA
Gm35360	2.74262513606284	-2.77183454443741	2.47325413314608	-1.12072370861119	0.262405487113357	NA
Gm41148	3.17985091817936	-1.20163207975716	2.08768691188055	-0.575580597319907	0.56489869882872	NA
4930538L07Rik	4.91493622679258	0.0876694126528058	1.68673456758441	0.0519758202254419	0.95854796003029	NA
Ktn1	113.06065186503	0.195313331034152	0.368232618871835	0.530407468063366	0.595829449250664	0.750349641747609
Gm6616	0.511156305973351	-0.374988706257334	4.99206118127428	-0.0751170093155016	0.940121614582505	NA
Atg14	543.170554098365	0.41701414036759	0.180102315509012	2.31542908923191	0.0205894610983777	0.0707440254382556
Gm35166	5.18660178303527	0.0469159239583125	1.61569101379461	0.0290376832932467	0.976834536334407	NA
Fbxo34	1678.54938318651	-0.272968846303152	0.118278442396299	-2.30784951824572	0.0210075076477956	0.0717731819823841
Gm8353	7.46463977386018	0.773539448173886	1.39590985498176	0.554147135943812	0.579478153686076	NA
Dlgap5	1281.84678389184	0.122314381467978	0.130846192640445	0.934795113252458	0.349893898468724	0.540592954219669
Lgals3	76.6021775124481	-0.0904716666283096	0.477138412545805	-0.189613043614728	0.849612365314549	0.918291523572667
Gm41147	1.79081208061161	-1.78947174345151	2.95105092392426	-0.60638456928825	0.544259412682093	NA
Mapk1ip1l	1481.97983622074	0.00847407954627413	0.128041463322427	0.0661823078742482	0.9472326821605	0.972869747899139
Gm35078	3.0856461613968	0.860757006723297	2.12130177077697	0.405768296892538	0.684912854937441	NA
Socs4	624.686477813976	-0.108761839351427	0.175984035630825	-0.618021054930145	0.536561459644224	0.706311407885984
Gm24378	2.53563344036559	1.78654568673658	2.36455537628628	0.755552483419732	0.449917554096169	NA
Wdhd1	2216.32295659633	0.460622950707004	0.113056142083517	4.07428506066243	4.61559187255549e-05	0.000491090865854476
Gch1	50.8584427047231	1.06088722167044	0.556772787900564	1.9054221842823	0.0567252137679188	NA
Gm52169	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Gm10371	0.585086829830179	-2.2363560392966	4.93284174346931	-0.453360589209527	0.650289110403617	NA
Gm52121	4.67849801414958	-1.10301063622727	1.72827571127376	-0.63821451000682	0.523334053086233	NA
Gm52120	3.04653745948981	1.29376237785586	2.15516338174253	0.600308259139873	0.548300815441826	NA
Samd4	1735.91689722328	-0.539764765765261	0.118877585045408	-4.54050917638582	5.61185362009109e-06	7.99634122690235e-05
Gm34934	1.45979068091236	1.34820620082704	3.19200904488461	0.422369166837927	0.672755579691326	NA
Cgrrf1	2337.22753537872	-0.249204903702759	0.112171090145395	-2.22165001142222	0.0263069672602047	0.0850601695572447
Gmfb	6420.82894838683	-0.406407077307512	0.0875990376575954	-4.63940116438338	3.49420193825071e-06	5.25721852697059e-05
Cnih1	253.603895315178	0.603570364247265	0.259645775435067	2.32459150639332	0.0200938133990291	0.0694577101478507
Cdkn3	2897.42956085965	-0.473258825724651	0.101908681218201	-4.6439500547685	3.41810226140002e-06	5.16410584898003e-05
D330046F09Rik	0.49368232328615	-0.375081520949348	4.99523324119995	-0.0750878893613478	0.940144783511354	NA
4933425B07Rik	144.699138713012	0.140025104848032	0.325332818691193	0.430405716248825	0.666900537906142	0.801983880501174
Rubie	53.9031284126654	-0.0536987122800277	0.520260603900676	-0.103215027002659	0.917792313786208	NA
Gm34756	0.549886577606645	-2.22608274153179	4.93196641298191	-0.451358049736977	0.651731512936465	NA
Gm15222	1.09356902898957	3.14532219673638	3.91489853763904	0.803423681736904	0.421729891716581	NA
Bmp4	2.21056388004093	-0.137760822372601	2.47787418390772	-0.0555963750166466	0.955663352357909	NA
Ubb-ps	4199.13166267575	0.335804547762251	0.0998551602527752	3.36291631711561	0.000771237388439563	0.00517932322809805
Gm6580	3.86566777337432	2.91332830564984	2.167013523236	1.3443978426583	0.178819771075491	NA
Gm7206	0.511156305973351	-0.374988706257334	4.99206118127428	-0.0751170093155016	0.940121614582505	NA
Gm34360	7.17552732630644	0.239523041826116	1.41011662478457	0.169860448147478	0.865119886835286	NA
Ddhd1	8383.20801358844	-0.0893287666013371	0.0845759369581286	-1.0561960034278	0.290878676308816	0.477498505364169
Gm41145	2.92311138123447	0.344219686932813	2.15992520361011	0.159366484708582	0.873380142736447	NA
LOC115488342	0.824829866409967	-2.5630039742087	4.86315142959834	-0.527025327364807	0.598176000369486	NA
Gm5206	0.803699720888441	-0.935147657588971	4.51579059506748	-0.20708392869466	0.835944313099254	NA
4930527F14Rik	7.66640939935407	0.699206531579118	1.36201257887947	0.513362756278182	0.607697592831692	NA
Gm41144	1.80561195648485	2.60709399482125	2.95162242527587	0.883274897390568	0.377087763237824	NA
Gm46452	4.54594141600742	0.0275978392410809	1.83615662736825	0.0150302206411643	0.988008070517854	NA
Fermt2	584.584718603467	0.528594526291105	0.174486185975206	3.02943481363171	0.00245011771470126	0.0132182668394462
Gm34250	0.768625612089472	-0.930068831735804	4.60290160097874	-0.202061419591946	0.83986870841964	NA
Gm41143	3.66768045413933	2.49863776953877	2.21009369713491	1.13055739346161	0.258241428945496	NA
Gnpnat1	433.056094942257	0.0673000473174017	0.198031839754811	0.339844579541996	0.733973574176275	0.847776518086147
Styx	1437.24608593148	-0.218940797719634	0.135343082893314	-1.61767260682407	0.105733172478441	0.237883270712332
Psmc6	1326.85909280377	-0.0449726181498551	0.130477194048211	-0.344677998924761	0.730336460005993	0.845591500814713
Ero1a	809.920638941817	0.422487837883247	0.158578031378319	2.66422677978211	0.00771655221533764	0.0326308902815587
Gpr137c	276.640934750575	0.125013094981492	0.239727953259982	0.521479006855395	0.602033126140302	0.755217456872359
Gm15765	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Gm34362	90.4571144577377	-0.609270966813139	0.405757903351343	-1.50156278357338	0.133210060869507	0.280062928493768
Txndc16	2590.98022800174	-0.206013813137816	0.104714180804347	-1.9673917281819	0.0491380672421562	0.135413854625995
Ptger2	0.931034248827238	1.44776165709983	3.86853967927616	0.374239836508726	0.708225888519029	NA
4930431P03Rik	42.6263510129374	-0.264498328704971	0.585323474073142	-0.451884027244598	0.651352531847131	NA
Mir327	0.824829866409967	-2.5630039742087	4.86315142959834	-0.527025327364807	0.598176000369486	NA
Gm41142	965.807718938896	-0.282777489235379	0.152433340202004	-1.85508950247134	0.0635834466037633	0.163967674403672
Gm18524	0.877630244745269	-2.57709393298125	4.7372425561154	-0.544007173467279	0.586436536489706	NA
Gm16976	12.1436152703319	0.346299407638853	1.07860504989587	0.321062290290857	0.74816318666426	NA
Ptgdr	1.0048386292595	-0.375091806482369	3.4593063242705	-0.108429775024757	0.913654783311871	NA
Gm34198	3.27148062019636	-1.69715787588693	2.31042106759806	-0.734566482139689	0.462603557312158	NA
Gm41141	544.687459030997	-0.153684161697705	0.190131998884455	-0.808302456185192	0.418916488928399	0.609288334874783
Gm34060	11.410442197315	0.459604987990028	1.11458510280168	0.41235522243635	0.680079078242573	NA
Gm8267	15.3800217817292	0.220469315729878	0.970007639961718	0.227286164198232	0.820201230972375	NA
Gm8257	34.5513877099452	-0.582261260982205	0.649807884381083	-0.896051394539153	0.370225314784785	NA
Gm8256	8.16566513174111	-0.116585540697936	1.30432799615833	-0.0893836067625001	0.92877705122793	NA
Gm16439	1.58687292200202	2.31458180105378	3.09720314366756	0.747313525684004	0.45487432986823	NA
Gm8247	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Gm5624	649.532195307018	-0.206931925737227	0.166537675526752	-1.24255322456441	0.214032515720562	0.388309647170472
BC061237	163.976930858328	-0.520738090325841	0.305387548830905	-1.7051713218805	0.0881624769124981	0.208813025663171
Gm8232	6.42714885576654	-0.152829578953678	1.52185574596563	-0.100423170434401	0.92000837540032	NA
Gm3371	201.498397314915	-0.387897559475128	0.283779674578043	-1.36689690708787	0.171657621600211	0.333316215409148
Gm8229	6.32752702984668	-2.62705306292321	1.73874931984941	-1.51088660851395	0.130817343316943	NA
Gm5930	579.799846579421	-0.318176366448566	0.183112813733732	-1.73759749501328	0.0822817615405415	0.198125103086519
Gm8220	8.96593388526819	0.165191577820526	1.274891469295	0.12957305135305	0.896904225375363	NA
Gm6532	1.22357766374233	0.136930682281387	3.17492625032158	0.0431287757526706	0.96559888090146	NA
Gm32857	507.248879025784	-0.419364200322626	0.212483383674658	-1.97363291693779	0.0484234980242666	0.134208070229728
Gm8212	3.35680714394124	1.83783510237653	2.26133274670977	0.812722101623729	0.416377406501899	NA
1700047E10Rik	163.391844028498	-0.51186937611414	0.305998369933981	-1.6727846498809	0.0943696977805145	0.218925648450439
4930503E14Rik	346.663200030617	-0.387310764991062	0.21690716040818	-1.78560617483633	0.0741630464111082	0.18356364382477
Gm18216	2.79615528356937	-1.8135543026941	2.44904039816553	-0.740516287135387	0.458986782210605	NA
Gm49103	2.83097710551921	-0.327396436224934	2.21070535380144	-0.148095916835754	0.882267071806914	NA
Gm3327	12.3679548052917	-0.441990605670068	1.0743399214727	-0.411406666396787	0.680774366508	NA
Ang-ps1	2.02447713439224	2.80332338311746	2.85733073164838	0.981098670891427	0.326544085813492	NA
Gm46451	4.78480144861525	0.874272239260894	1.75413164169423	0.498407427629819	0.618196902589317	NA
Gm8194	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Gm3287	0.824829866409967	-2.5630039742087	4.86315142959834	-0.527025327364807	0.598176000369486	NA
Ang6	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Ang5	0.877630244745269	-2.57709393298125	4.7372425561154	-0.544007173467279	0.586436536489706	NA
Gm32537	1.49839480912108	-0.372367815199022	2.90398107680513	-0.128226667237339	0.89796959686238	NA
Ang-ps2	0.218739034482827	0.909113173321083	4.96621799345982	0.18305945782451	0.854751366144466	NA
Gm32427	1.44231669822515	0.447245963725418	2.97454582710403	0.150357731809044	0.880482387228396	NA
Gm41138	5.57382743705502	-0.722743910665129	1.57738180451967	-0.458192118480289	0.64681442177701	NA
LOC115488355	1.27990806148739	-1.73067442028073	3.40088210739711	-0.508889860226679	0.610829427738861	NA
Gm8180	2.781103120847	-3.71402578877275	2.56149169566242	-1.44994644919677	0.147073453036732	NA
Gm41139	131.345856184886	-0.382782911912759	0.339873888177882	-1.12624983921219	0.260059783100442	0.44305578332925
Gm6526	118.512478096158	-0.181996252151487	0.371963280154449	-0.489285533980445	0.624639561131877	0.772384785047699
LOC115488354	4.72519331830956	1.4189465833024	1.7751905456069	0.799320719014587	0.424104468018936	NA
Gm16506	5.02431928972207	-0.400548017433041	1.64138502249642	-0.244030505910087	0.807207193692265	NA
Gm7324	28.0239781043322	0.351808394232722	0.755653180920476	0.46556860093433	0.641524322443803	NA
Gm8165	4.51924096654787	-2.13775465221223	1.83207954711282	-1.16684597870279	0.243272575134714	NA
Gm10375	32.6872487312235	-0.417723087785177	0.664362823215209	-0.628757469846958	0.529507847465387	NA
Gm5799	66.5083355790627	-0.467314125456441	0.471345247370054	-0.991447623719331	0.321467055515371	0.510345206075066
Gm52137	12.0762673029724	0.00526974122417108	1.09280102581903	0.00482223305035931	0.996152429612387	NA
Gm21162	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Gm21154	140.194962327806	-0.031653826691214	0.328654478825076	-0.0963133890777173	0.923271677577138	0.961234280938834
1700001F09Rik	331.944248782241	-0.309950522084538	0.244458460299983	-1.26790670981151	0.204831267662615	0.377537881346738
Gm9597	218.543560718908	-0.309535053234232	0.271626080991438	-1.13956307915803	0.254468374490512	0.436652108010047
Gm8127	4.71051958586089	0.240679578113314	1.72349812299198	0.139645976344608	0.888939712636986	NA
Gm9732	727.087202596952	-0.128912052123708	0.159763057677451	-0.806895248487113	0.41972683655919	0.609969987256402
LOC115488353	4.2914975556028	0.90769147849797	1.84212301445125	0.492742054345574	0.622194858714699	NA
Gm8126	385.870507638442	-0.289880644796663	0.206591647209951	-1.403157623803	0.160569840957614	0.318858050072135
Gm7233	36.8336854893511	-0.349467078779498	0.626815105070888	-0.557528170512061	0.577166617503126	NA
LOC115488378	29.5281766196681	-0.504203337414142	0.70009080114405	-0.720197060995803	0.471403673214441	NA
Cdv3-ps	6.20306160765579	1.97213288161444	1.59370545996839	1.23745129269593	0.215919586350559	NA
Gm8094	1.27965577463826	-1.53876555811514	3.37664423298646	-0.455708523593612	0.64859959188223	NA
Gm8104	180.660977889435	-0.147550494587671	0.291526266534321	-0.5061310472698	0.61276465638079	0.763801159162813
Gm6536	14.3340581522478	0.315665229357092	1.00303178299731	0.314711093614406	0.752981020474753	NA
Gm10376	18.8606334341995	0.456228653901842	0.87226008828332	0.523041991752411	0.600945031698996	NA
Gm21977	1.0048386292595	-0.375091806482369	3.4593063242705	-0.108429775024757	0.913654783311871	NA
Gm7152	31.6421139229616	-0.0932900618930219	0.697696035013237	-0.133711612523715	0.893630622161907	NA
Gm10377	0.218612891058262	0.916476028211908	4.96798214910974	0.184476513945635	0.853639650113132	NA
Gm17124	0.549886577606645	-2.22608274153179	4.93196641298191	-0.451358049736977	0.651731512936465	NA
Gm8032	18.9805565844213	0.907070664086608	0.961121277423921	0.943762962482545	0.345290791189596	NA
Gm8020	1.97119927373484	0.918637934833711	2.82473030195968	0.325212617359045	0.745020160003707	NA
Gm8005	1.09331674214044	3.36876565827509	3.89285605547261	0.865371236508797	0.386835062997891	NA
Gm2959	45.7373642288758	-0.122629458168927	0.563894654019088	-0.217468736926128	0.827843068315791	NA
Gm2951	1.8295423522449	-2.00698609168749	2.92097769542217	-0.687093946260833	0.492023528824159	NA
Gm7995	13.9662237271818	0.370390363699713	1.03128627948289	0.359153778217078	0.719480052488015	NA
Gm9611	0.511282449397917	-0.377013806820734	4.88764904183	-0.0771360225732524	0.938515336486673	NA
Gm17026	0.768625612089472	-0.930068831735804	4.60290160097874	-0.202061419591946	0.83986870841964	NA
Gm5376	1.60752558520145	-0.150798519366644	3.13713749597414	-0.0480688269354346	0.961661389976726	NA
Gm7951	0.437225782116523	1.48621865040922	4.93284478707538	0.301290373924451	0.763193080596867	NA
1700091H14Rik	1.91789432170128	0.0697518839310244	3.05225494284781	0.0228525746495948	0.981767870451371	NA
Gm7991	44.7753477522728	-0.793055923442636	0.571362472276208	-1.38800842183989	0.165134480624709	NA
LOC115486427	2.99071163544302	2.60834967346853	2.39429122293708	1.08940368175801	0.275975908535952	NA
1700024B05Rik	323.745349287936	-0.257115723531827	0.227238820044473	-1.13147799078303	0.25785396187375	0.440927269384236
1700049E17Rik1	0.930781961978107	0.476028929156535	4.17138091379652	0.114117827883353	0.90914438993943	NA
